576.208470	430.476612	0.009485	13.106279	36.212000	14.670000	15.090000	380.000000	34.258675
566.330849	430.476612	0.007815	12.660783	36.212000	14.670000	15.090000	380.000000	30.445973
573.660671	430.476612	0.005534	12.990632	36.212000	14.670000	15.090000	380.000000	29.411083
571.305169	430.476612	0.007384	12.884170	36.212000	14.670000	15.090000	380.000000	30.177324
576.164402	430.476612	0.007174	13.104275	36.212000	14.670000	15.090000	380.000000	29.930012
576.328445	430.476612	0.006121	13.111738	36.212000	14.670000	15.090000	380.000000	30.441316
568.904779	430.476612	0.005359	12.776129	36.212000	14.670000	15.090000	380.000000	30.458653
571.321756	430.476612	0.007773	12.884918	36.212000	14.670000	15.090000	380.000000	29.679033
571.129164	430.476612	0.005422	12.876233	36.212000	14.670000	15.090000	380.000000	29.931750
571.328567	430.476612	0.006218	12.885225	36.212000	14.670000	15.090000	380.000000	29.911573
566.099125	430.476612	0.007586	12.650425	36.212000	14.670000	15.090000	380.000000	29.932463
578.741565	430.476612	0.008239	13.221767	36.212000	14.670000	15.090000	380.000000	29.387020
568.784443	430.476612	0.005592	12.770725	36.212000	14.670000	15.090000	380.000000	30.714251
571.400120	430.476612	0.006832	12.888453	36.212000	14.670000	15.090000	380.000000	29.666478
558.845049	430.476612	0.008091	12.328293	36.212000	14.670000	15.090000	380.000000	29.939961
566.205701	430.476612	0.006931	12.655188	36.212000	14.670000	15.090000	380.000000	28.638706
568.601856	430.476612	0.005008	12.762527	36.212000	14.670000	15.090000	380.000000	29.398086
568.635878	430.476612	0.005282	12.764055	36.212000	14.670000	15.090000	380.000000	29.647435
566.199848	430.476612	0.008167	12.654927	36.212000	14.670000	15.090000	380.000000	29.650983
566.273418	430.476612	0.004686	12.658216	36.212000	14.670000	15.090000	380.000000	29.397478
568.815317	430.476612	0.006546	12.772112	36.212000	14.670000	15.090000	380.000000	29.405118
571.226328	430.476612	0.006972	12.880614	36.212000	14.670000	15.090000	380.000000	30.449748
568.769657	430.476612	0.008205	12.770061	36.212000	14.670000	15.090000	380.000000	29.921751
563.745646	430.476612	0.008072	12.545459	36.212000	14.670000	15.090000	380.000000	29.664936
566.241994	430.476612	0.006358	12.656811	36.212000	14.670000	15.090000	380.000000	29.143183
563.777131	430.476612	0.013061	12.546860	36.212000	14.670000	15.090000	380.000000	29.401855
561.285767	430.476612	0.011193	12.436214	36.212000	14.670000	15.090000	380.000000	29.146438
566.197493	430.476612	0.010926	12.654822	36.212000	14.670000	15.090000	380.000000	28.889408
563.744781	430.476612	0.010382	12.545420	36.212000	14.670000	15.090000	380.000000	29.397234
563.766371	430.476612	0.011366	12.546381	36.212000	14.670000	15.090000	380.000000	29.143093
563.705129	430.476612	0.016340	12.543655	36.212000	14.670000	15.090000	380.000000	29.145326
561.204843	430.476612	0.013923	12.432629	36.212000	14.670000	15.090000	380.000000	29.138994
563.666213	430.476612	0.011820	12.541923	36.212000	14.670000	15.090000	380.000000	28.881078
563.626489	430.476612	0.010040	12.540156	36.212000	14.670000	15.090000	380.000000	29.134971
561.192540	430.476612	0.007981	12.432084	36.212000	14.670000	15.090000	380.000000	29.130864
561.217751	430.476612	0.006974	12.433201	36.212000	14.670000	15.090000	380.000000	28.879812
558.829439	430.476612	0.007607	12.327605	36.212000	14.670000	15.090000	380.000000	28.882407
556.180468	430.476612	0.006337	12.211011	36.212000	14.670000	15.090000	380.000000	28.637106
568.548114	430.476612	0.006018	12.760115	36.212000	14.670000	15.090000	380.000000	28.366258
561.181482	430.476612	0.017470	12.431594	36.212000	14.670000	15.090000	380.000000	29.641831
558.750218	430.476612	0.006680	12.324110	36.212000	14.670000	15.090000	380.000000	28.878674
556.211140	430.476612	0.008693	12.212357	36.212000	14.670000	15.090000	380.000000	28.628988
553.890985	430.476612	0.007099	12.110686	36.212000	14.670000	15.090000	380.000000	28.369386
558.673608	430.476612	0.006841	12.320730	36.212000	14.670000	15.090000	380.000000	28.133202
556.304905	430.476612	0.006565	12.216475	36.212000	14.670000	15.090000	380.000000	28.621137
558.767828	430.476612	0.006140	12.324886	36.212000	14.670000	15.090000	380.000000	28.378952
553.819955	430.476612	0.006936	12.107580	36.212000	14.670000	15.090000	380.000000	28.630792
556.264753	430.476612	0.006700	12.214712	36.212000	14.670000	15.090000	380.000000	28.125987
556.185145	430.476612	0.007126	12.211216	36.212000	14.670000	15.090000	380.000000	28.374856
553.640149	430.476612	0.005521	12.099719	36.212000	14.670000	15.090000	380.000000	28.366735
558.744413	430.476612	0.008713	12.323853	36.212000	14.670000	15.090000	380.000000	28.107727
553.842844	430.476612	0.006045	12.108581	36.212000	14.670000	15.090000	380.000000	28.628393
556.362773	430.476612	0.008148	12.219017	36.212000	14.670000	15.090000	380.000000	28.128312
558.588527	430.476612	0.004650	12.316978	36.212000	14.670000	15.090000	380.000000	28.384857
553.721426	430.476612	0.006552	12.103272	36.212000	14.670000	15.090000	380.000000	28.612421
551.376199	430.476612	0.005827	12.000965	36.212000	14.670000	15.090000	380.000000	28.115981
553.662289	430.476612	0.005220	12.100687	36.212000	14.670000	15.090000	380.000000	27.878321
551.359921	430.476612	0.005621	12.000256	36.212000	14.670000	15.090000	380.000000	28.109975
553.730997	430.476612	0.005957	12.103691	36.212000	14.670000	15.090000	380.000000	27.876675
553.734186	430.476612	0.012644	12.103830	36.212000	14.670000	15.090000	380.000000	28.116953
556.163761	430.476612	0.010158	12.210277	36.212000	14.670000	15.090000	380.000000	28.117276
553.787302	430.476612	0.008485	12.106152	36.212000	14.670000	15.090000	380.000000	28.364554
558.752295	430.476612	0.009339	12.324201	36.212000	14.670000	15.090000	380.000000	28.122671
551.199797	430.476612	0.008453	11.993287	36.212000	14.670000	15.090000	380.000000	28.629200
556.168273	430.476612	0.008460	12.210475	36.212000	14.670000	15.090000	380.000000	27.860485
551.316138	430.476612	0.007859	11.998351	36.212000	14.670000	15.090000	380.000000	28.365014
558.643772	430.476612	0.007449	12.319414	36.212000	14.670000	15.090000	380.000000	27.872247
556.341549	430.476612	0.017730	12.218085	36.212000	14.670000	15.090000	380.000000	28.618081
546.297104	430.476612	0.027345	11.780886	36.212000	14.670000	15.090000	380.000000	28.382691
548.771757	430.476612	0.014454	11.887859	36.212000	14.670000	15.090000	380.000000	27.367075
553.671795	430.476612	0.015308	12.101103	36.212000	14.670000	15.090000	380.000000	27.615574
551.265149	430.476612	0.005439	11.996131	36.212000	14.670000	15.090000	380.000000	28.110941
